u	Permutation_Entropy	Pattern_Probabilities
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.0
0.65249825	0.24999981784610445	0.0,0.0,0.0,0.0,0.0,0.4994974874371859,0.0,0.0,0.0,0.0,0.5005025125628141,0.0,0.0,0.0,0.0,0.0
0.659998	0.39692298663261394	0.0,0.0,0.0,0.0,0.0,0.4482412060301508,0.0,0.02613065326633166,0.0,0.0,0.4472361809045226,0.02613065326633166,0.0,0.02613065326633166,0.02613065326633166,0.0
0.659998	0.4696991122346307	0.0,0.0,0.0,0.0,0.0,0.40703517587939697,0.0,0.04623115577889447,0.0,0.0,0.40703517587939697,0.04723618090452261,0.0,0.04623115577889447,0.04623115577889447,0.0
0.659998	0.43169524232259304	0.0,0.0,0.0,0.0,0.0,0.4301507537688442,0.0,0.035175879396984924,0.0,0.0,0.4291457286432161,0.035175879396984924,0.0,0.035175879396984924,0.035175879396984924,0.0
0.659998	0.4559743372427319	0.0,0.0,0.0,0.0,0.0,0.4150753768844221,0.0,0.04221105527638191,0.0,0.0,0.41608040201005025,0.04221105527638191,0.0,0.04221105527638191,0.04221105527638191,0.0
0.659998	0.4492581782250364	0.0,0.0,0.0,0.0,0.0,0.4190954773869347,0.0,0.04020100502512563,0.0,0.0,0.4201005025125628,0.04020100502512563,0.0,0.04020100502512563,0.04020100502512563,0.0
0.659998	0.47821020526247976	0.0,0.0,0.0,0.0,0.0,0.40100502512562813,0.0,0.04924623115577889,0.0,0.0,0.4020100502512563,0.04924623115577889,0.0,0.04924623115577889,0.04924623115577889,0.0
0.659998	0.47205062542963944	0.0,0.0,0.0,0.0,0.0,0.4050251256281407,0.0,0.04723618090452261,0.0,0.0,0.40603015075376886,0.04723618090452261,0.0,0.04723618090452261,0.04723618090452261,0.0
0.659998	0.39692298663261394	0.0,0.0,0.0,0.0,0.0,0.4482412060301508,0.0,0.02613065326633166,0.0,0.0,0.4472361809045226,0.02613065326633166,0.0,0.02613065326633166,0.02613065326633166,0.0
0.659998	0.37437429633236247	0.0,0.0,0.0,0.0,0.0,0.45829145728643217,0.0,0.021105527638190954,0.0,0.0,0.45829145728643217,0.021105527638190954,0.0,0.020100502512562814,0.021105527638190954,0.0
0.659998	0.43169524232259304	0.0,0.0,0.0,0.0,0.0,0.4291457286432161,0.0,0.035175879396984924,0.0,0.0,0.4301507537688442,0.035175879396984924,0.0,0.035175879396984924,0.035175879396984924,0.0
0.659998	0.4492581782250364	0.0,0.0,0.0,0.0,0.0,0.4190954773869347,0.0,0.04020100502512563,0.0,0.0,0.4201005025125628,0.04020100502512563,0.0,0.04020100502512563,0.04020100502512563,0.0
0.659998	0.4261919728593733	0.0,0.0,0.0,0.0,0.0,0.4321608040201005,0.0,0.033165829145728645,0.0,0.0,0.43316582914572865,0.033165829145728645,0.0,0.034170854271356785,0.034170854271356785,0.0
0.659998	0.4608978858841682	0.0,0.0,0.0,0.0,0.0,0.4120603015075377,0.0,0.04321608040201005,0.0,0.0,0.4130653266331658,0.04321608040201005,0.0,0.044221105527638194,0.044221105527638194,0.0
0.659998	0.45263743139762985	0.0,0.0,0.0,0.0,0.0,0.41809045226130653,0.0,0.04120603015075377,0.0,0.0,0.41708542713567837,0.04120603015075377,0.0,0.04120603015075377,0.04120603015075377,0.0
0.659998	0.4625243014329859	0.0,0.0,0.0,0.0,0.0,0.4120603015075377,0.0,0.044221105527638194,0.0,0.0,0.41105527638190953,0.044221105527638194,0.0,0.044221105527638194,0.044221105527638194,0.0
0.659998	0.4842223536506738	0.0,0.0,0.0,0.0,0.0,0.39798994974874374,0.0,0.05125628140703518,0.0,0.0,0.3969849246231156,0.05125628140703518,0.0,0.05125628140703518,0.05125628140703518,0.0
0.659998	0.47205062542963944	0.0,0.0,0.0,0.0,0.0,0.40603015075376886,0.0,0.04723618090452261,0.0,0.0,0.4050251256281407,0.04723618090452261,0.0,0.04723618090452261,0.04723618090452261,0.0
0.659998	0.4567990572208744	0.0,0.0,0.0,0.0,0.0,0.4150753768844221,0.0,0.04221105527638191,0.0,0.0,0.4150753768844221,0.04321608040201005,0.0,0.04221105527638191,0.04221105527638191,0.0
0.659998	0.4689140803930979	0.0,0.0,0.0,0.0,0.0,0.40804020100502514,0.0,0.04623115577889447,0.0,0.0,0.40703517587939697,0.04623115577889447,0.0,0.04623115577889447,0.04623115577889447,0.0
0.659998	0.4458357267767703	0.0,0.0,0.0,0.0,0.0,0.421105527638191,0.0,0.03919597989949749,0.0,0.0,0.4221105527638191,0.03919597989949749,0.0,0.03919597989949749,0.03919597989949749,0.0
0.659998	0.45263743139762985	0.0,0.0,0.0,0.0,0.0,0.41809045226130653,0.0,0.04120603015075377,0.0,0.0,0.41708542713567837,0.04120603015075377,0.0,0.04120603015075377,0.04120603015075377,0.0
0.659998	0.4406142447918167	0.0,0.0,0.0,0.0,0.0,0.42512562814070354,0.0,0.03819095477386935,0.0,0.0,0.42412060301507537,0.03819095477386935,0.0,0.0371859296482412,0.0371859296482412,0.0
0.659998	0.46812116779617835	0.0,0.0,0.0,0.0,0.0,0.40804020100502514,0.0,0.04623115577889447,0.0,0.0,0.40804020100502514,0.04522613065326633,0.0,0.04623115577889447,0.04623115577889447,0.0
0.659998	0.4842223536506738	0.0,0.0,0.0,0.0,0.0,0.39798994974874374,0.0,0.05125628140703518,0.0,0.0,0.3969849246231156,0.05125628140703518,0.0,0.05125628140703518,0.05125628140703518,0.0
0.659998	0.4280423024706123	0.0,0.0,0.0,0.0,0.0,0.4321608040201005,0.0,0.034170854271356785,0.0,0.0,0.4311557788944724,0.034170854271356785,0.0,0.034170854271356785,0.034170854271356785,0.0
0.659998	0.4280423024706123	0.0,0.0,0.0,0.0,0.0,0.4311557788944724,0.0,0.034170854271356785,0.0,0.0,0.4321608040201005,0.034170854271356785,0.0,0.034170854271356785,0.034170854271356785,0.0
0.659998	0.4280423024706123	0.0,0.0,0.0,0.0,0.0,0.4311557788944724,0.0,0.034170854271356785,0.0,0.0,0.4321608040201005,0.034170854271356785,0.0,0.034170854271356785,0.034170854271356785,0.0
0.659998	0.40901005593019724	0.0,0.0,0.0,0.0,0.0,0.44120603015075377,0.0,0.02914572864321608,0.0,0.0,0.44221105527638194,0.02914572864321608,0.0,0.02914572864321608,0.02914572864321608,0.0
0.659998	0.36756580563717306	0.0,0.0,0.0,0.0,0.0,0.46130653266331656,0.0,0.019095477386934675,0.0,0.0,0.46130653266331656,0.020100502512562814,0.0,0.019095477386934675,0.019095477386934675,0.0
0.659998	0.4261919728593733	0.0,0.0,0.0,0.0,0.0,0.4321608040201005,0.0,0.033165829145728645,0.0,0.0,0.43316582914572865,0.033165829145728645,0.0,0.034170854271356785,0.034170854271356785,0.0
0.659998	0.49297356302124873	0.0,0.0,0.0,0.0,0.0,0.39095477386934674,0.0,0.054271356783919596,0.0,0.0,0.39195979899497485,0.054271356783919596,0.0,0.054271356783919596,0.054271356783919596,0.0
0.659998	0.4625243014329859	0.0,0.0,0.0,0.0,0.0,0.41105527638190953,0.0,0.044221105527638194,0.0,0.0,0.4120603015075377,0.044221105527638194,0.0,0.044221105527638194,0.044221105527638194,0.0
0.659998	0.47514913137011094	0.0,0.0,0.0,0.0,0.0,0.4030150753768844,0.0,0.04824120603015075,0.0,0.0,0.4040201005025126,0.04824120603015075,0.0,0.04824120603015075,0.04824120603015075,0.0
0.659998	0.43259727269015386	0.0,0.0,0.0,0.0,0.0,0.4291457286432161,0.0,0.035175879396984924,0.0,0.0,0.4291457286432161,0.035175879396984924,0.0,0.036180904522613064,0.035175879396984924,0.0
0.659998	0.4466922052792518	0.0,0.0,0.0,0.0,0.0,0.421105527638191,0.0,0.03919597989949749,0.0,0.0,0.421105527638191,0.04020100502512563,0.0,0.03919597989949749,0.03919597989949749,0.0
0.659998	0.4423691804183533	0.0,0.0,0.0,0.0,0.0,0.42412060301507537,0.0,0.03819095477386935,0.0,0.0,0.42311557788944726,0.03819095477386935,0.0,0.03819095477386935,0.03819095477386935,0.0
0.659998	0.4766805734027693	0.0,0.0,0.0,0.0,0.0,0.4020100502512563,0.0,0.04824120603015075,0.0,0.0,0.4030150753768844,0.04824120603015075,0.0,0.04924623115577889,0.04924623115577889,0.0
0.659998	0.47048324904762134	0.0,0.0,0.0,0.0,0.0,0.40703517587939697,0.0,0.04723618090452261,0.0,0.0,0.40603015075376886,0.04723618090452261,0.0,0.04623115577889447,0.04623115577889447,0.0
0.659998	0.4842223536506738	0.0,0.0,0.0,0.0,0.0,0.3969849246231156,0.0,0.05125628140703518,0.0,0.0,0.39798994974874374,0.05125628140703518,0.0,0.05125628140703518,0.05125628140703518,0.0
0.659998	0.47205062542963944	0.0,0.0,0.0,0.0,0.0,0.4050251256281407,0.0,0.04723618090452261,0.0,0.0,0.40603015075376886,0.04723618090452261,0.0,0.04723618090452261,0.04723618090452261,0.0
0.659998	0.4458357267767703	0.0,0.0,0.0,0.0,0.0,0.4221105527638191,0.0,0.03919597989949749,0.0,0.0,0.421105527638191,0.03919597989949749,0.0,0.03919597989949749,0.03919597989949749,0.0
0.659998	0.4205869510040906	0.0,0.0,0.0,0.0,0.0,0.43618090452261304,0.0,0.032160804020100506,0.0,0.0,0.43517587939698493,0.032160804020100506,0.0,0.032160804020100506,0.032160804020100506,0.0
0.659998	0.42433995922023127	0.0,0.0,0.0,0.0,0.0,0.43316582914572865,0.0,0.033165829145728645,0.0,0.0,0.43417085427135677,0.033165829145728645,0.0,0.033165829145728645,0.033165829145728645,0.0
0.659998	0.4205869510040906	0.0,0.0,0.0,0.0,0.0,0.43517587939698493,0.0,0.032160804020100506,0.0,0.0,0.43618090452261304,0.032160804020100506,0.0,0.032160804020100506,0.032160804020100506,0.0
0.659998	0.43885759325031065	0.0,0.0,0.0,0.0,0.0,0.42613065326633165,0.0,0.0371859296482412,0.0,0.0,0.42512562814070354,0.0371859296482412,0.0,0.0371859296482412,0.0371859296482412,0.0
0.659998	0.48717451538368445	0.0,0.0,0.0,0.0,0.0,0.39597989949748746,0.0,0.05226130653266332,0.0,0.0,0.3949748743718593,0.05226130653266332,0.0,0.05226130653266332,0.05226130653266332,0.0
0.659998	0.4559743372427319	0.0,0.0,0.0,0.0,0.0,0.41608040201005025,0.0,0.04221105527638191,0.0,0.0,0.4150753768844221,0.04221105527638191,0.0,0.04221105527638191,0.04221105527638191,0.0
0.659998	0.40504002573907677	0.0,0.0,0.0,0.0,0.0,0.44321608040201005,0.0,0.02814070351758794,0.0,0.0,0.4442211055276382,0.02814070351758794,0.0,0.02814070351758794,0.02814070351758794,0.0
0.659998	0.4423691804183533	0.0,0.0,0.0,0.0,0.0,0.42311557788944726,0.0,0.03819095477386935,0.0,0.0,0.42412060301507537,0.03819095477386935,0.0,0.03819095477386935,0.03819095477386935,0.0
0.659998	0.4492581782250364	0.0,0.0,0.0,0.0,0.0,0.4201005025125628,0.0,0.04020100502512563,0.0,0.0,0.4190954773869347,0.04020100502512563,0.0,0.04020100502512563,0.04020100502512563,0.0
0.659998	0.48863389238761035	0.0,0.0,0.0,0.0,0.0,0.39396984924623113,0.0,0.05226130653266332,0.0,0.0,0.3949748743718593,0.05226130653266332,0.0,0.053266331658291456,0.053266331658291456,0.0
0.659998	0.4352999661417849	0.0,0.0,0.0,0.0,0.0,0.4271356783919598,0.0,0.036180904522613064,0.0,0.0,0.42814070351758793,0.036180904522613064,0.0,0.036180904522613064,0.036180904522613064,0.0
0.659998	0.47514913137011094	0.0,0.0,0.0,0.0,0.0,0.4040201005025126,0.0,0.04824120603015075,0.0,0.0,0.4030150753768844,0.04824120603015075,0.0,0.04824120603015075,0.04824120603015075,0.0
0.659998	0.4559743372427319	0.0,0.0,0.0,0.0,0.0,0.4150753768844221,0.0,0.04221105527638191,0.0,0.0,0.41608040201005025,0.04221105527638191,0.0,0.04221105527638191,0.04221105527638191,0.0
0.659998	0.46573886090296024	0.0,0.0,0.0,0.0,0.0,0.4100502512562814,0.0,0.04522613065326633,0.0,0.0,0.40904522613065325,0.04522613065326633,0.0,0.04522613065326633,0.04522613065326633,0.0
0.659998	0.5014159812738976	0.0,0.0,0.0,0.0,0.0,0.385929648241206,0.0,0.05728643216080402,0.0,0.0,0.3849246231155779,0.05728643216080402,0.0,0.05728643216080402,0.05728643216080402,0.0
0.659998	0.47205062542963944	0.0,0.0,0.0,0.0,0.0,0.4050251256281407,0.0,0.04723618090452261,0.0,0.0,0.40603015075376886,0.04723618090452261,0.0,0.04723618090452261,0.04723618090452261,0.0
0.659998	0.40603335571873994	0.0,0.0,0.0,0.0,0.0,0.44321608040201005,0.0,0.02814070351758794,0.0,0.0,0.44321608040201005,0.02814070351758794,0.0,0.02914572864321608,0.02814070351758794,0.0
0.659998	0.46812116779617835	0.0,0.0,0.0,0.0,0.0,0.40804020100502514,0.0,0.04623115577889447,0.0,0.0,0.40804020100502514,0.04623115577889447,0.0,0.04623115577889447,0.04522613065326633,0.0
0.659998	0.42433995922023127	0.0,0.0,0.0,0.0,0.0,0.43316582914572865,0.0,0.033165829145728645,0.0,0.0,0.43417085427135677,0.033165829145728645,0.0,0.033165829145728645,0.033165829145728645,0.0
0.659998	0.48717451538368445	0.0,0.0,0.0,0.0,0.0,0.3949748743718593,0.0,0.05226130653266332,0.0,0.0,0.39597989949748746,0.05226130653266332,0.0,0.05226130653266332,0.05226130653266332,0.0
0.659998	0.45263743139762985	0.0,0.0,0.0,0.0,0.0,0.41708542713567837,0.0,0.04120603015075377,0.0,0.0,0.41809045226130653,0.04120603015075377,0.0,0.04120603015075377,0.04120603015075377,0.0
0.659998	0.49297356302124873	0.0,0.0,0.0,0.0,0.0,0.39095477386934674,0.0,0.054271356783919596,0.0,0.0,0.39195979899497485,0.054271356783919596,0.0,0.054271356783919596,0.054271356783919596,0.0
0.659998	0.4458357267767703	0.0,0.0,0.0,0.0,0.0,0.421105527638191,0.0,0.03919597989949749,0.0,0.0,0.4221105527638191,0.03919597989949749,0.0,0.03919597989949749,0.03919597989949749,0.0
0.659998	0.47514913137011094	0.0,0.0,0.0,0.0,0.0,0.4030150753768844,0.0,0.04824120603015075,0.0,0.0,0.4040201005025126,0.04824120603015075,0.0,0.04824120603015075,0.04824120603015075,0.0
0.659998	0.45263743139762985	0.0,0.0,0.0,0.0,0.0,0.41809045226130653,0.0,0.04120603015075377,0.0,0.0,0.41708542713567837,0.04120603015075377,0.0,0.04120603015075377,0.04120603015075377,0.0
0.659998	0.48717451538368445	0.0,0.0,0.0,0.0,0.0,0.39597989949748746,0.0,0.05226130653266332,0.0,0.0,0.3949748743718593,0.05226130653266332,0.0,0.05226130653266332,0.05226130653266332,0.0
0.659998	0.4766805734027693	0.0,0.0,0.0,0.0,0.0,0.4020100502512563,0.0,0.04824120603015075,0.0,0.0,0.4030150753768844,0.04824120603015075,0.0,0.04924623115577889,0.04924623115577889,0.0
0.659998	0.46891408039309784	0.0,0.0,0.0,0.0,0.0,0.40703517587939697,0.0,0.04623115577889447,0.0,0.0,0.40804020100502514,0.04623115577889447,0.0,0.04623115577889447,0.04623115577889447,0.0
0.659998	0.4280423024706123	0.0,0.0,0.0,0.0,0.0,0.4311557788944724,0.0,0.034170854271356785,0.0,0.0,0.4321608040201005,0.034170854271356785,0.0,0.034170854271356785,0.034170854271356785,0.0
0.659998	0.46732736237522515	0.0,0.0,0.0,0.0,0.0,0.40904522613065325,0.0,0.04623115577889447,0.0,0.0,0.40804020100502514,0.04623115577889447,0.0,0.04522613065326633,0.04522613065326633,0.0
0.659998	0.4458357267767703	0.0,0.0,0.0,0.0,0.0,0.4221105527638191,0.0,0.03919597989949749,0.0,0.0,0.421105527638191,0.03919597989949749,0.0,0.03919597989949749,0.03919597989949749,0.0
0.659998	0.4423691804183533	0.0,0.0,0.0,0.0,0.0,0.42311557788944726,0.0,0.03819095477386935,0.0,0.0,0.42412060301507537,0.03819095477386935,0.0,0.03819095477386935,0.03819095477386935,0.0
0.659998	0.45926970425940644	0.0,0.0,0.0,0.0,0.0,0.414070351758794,0.0,0.04321608040201005,0.0,0.0,0.4130653266331658,0.04321608040201005,0.0,0.04321608040201005,0.04321608040201005,0.0
0.659998	0.4167819351238553	0.0,0.0,0.0,0.0,0.0,0.4381909547738693,0.0,0.031155778894472363,0.0,0.0,0.4371859296482412,0.031155778894472363,0.0,0.031155778894472363,0.031155778894472363,0.0
0.659998	0.4423691804183533	0.0,0.0,0.0,0.0,0.0,0.42311557788944726,0.0,0.03819095477386935,0.0,0.0,0.42412060301507537,0.03819095477386935,0.0,0.03819095477386935,0.03819095477386935,0.0
0.659998	0.3799225116690337	0.0,0.0,0.0,0.0,0.0,0.4562814070351759,0.0,0.022110552763819097,0.0,0.0,0.4552763819095477,0.022110552763819097,0.0,0.022110552763819097,0.022110552763819097,0.0
0.659998	0.45263743139762985	0.0,0.0,0.0,0.0,0.0,0.41708542713567837,0.0,0.04120603015075377,0.0,0.0,0.41809045226130653,0.04120603015075377,0.0,0.04120603015075377,0.04120603015075377,0.0
0.659998	0.4352999661417849	0.0,0.0,0.0,0.0,0.0,0.4271356783919598,0.0,0.036180904522613064,0.0,0.0,0.42814070351758793,0.036180904522613064,0.0,0.036180904522613064,0.036180904522613064,0.0
0.659998	0.4449699527378327	0.0,0.0,0.0,0.0,0.0,0.4221105527638191,0.0,0.03919597989949749,0.0,0.0,0.4221105527638191,0.03919597989949749,0.0,0.03819095477386935,0.03919597989949749,0.0
0.659998	0.4665335569542719	0.0,0.0,0.0,0.0,0.0,0.40904522613065325,0.0,0.04522613065326633,0.0,0.0,0.40904522613065325,0.04623115577889447,0.0,0.04522613065326633,0.04522613065326633,0.0
0.659998	0.4414921420914955	0.0,0.0,0.0,0.0,0.0,0.42412060301507537,0.0,0.03819095477386935,0.0,0.0,0.42412060301507537,0.03819095477386935,0.0,0.0371859296482412,0.03819095477386935,0.0
0.659998	0.46573886090296024	0.0,0.0,0.0,0.0,0.0,0.40904522613065325,0.0,0.04522613065326633,0.0,0.0,0.4100502512562814,0.04522613065326633,0.0,0.04522613065326633,0.04522613065326633,0.0
0.659998	0.4625243014329859	0.0,0.0,0.0,0.0,0.0,0.4120603015075377,0.0,0.044221105527638194,0.0,0.0,0.41105527638190953,0.044221105527638194,0.0,0.044221105527638194,0.044221105527638194,0.0
0.659998	0.4423691804183533	0.0,0.0,0.0,0.0,0.0,0.42412060301507537,0.0,0.03819095477386935,0.0,0.0,0.42311557788944726,0.03819095477386935,0.0,0.03819095477386935,0.03819095477386935,0.0
0.659998	0.4625243014329859	0.0,0.0,0.0,0.0,0.0,0.4120603015075377,0.0,0.044221105527638194,0.0,0.0,0.41105527638190953,0.044221105527638194,0.0,0.044221105527638194,0.044221105527638194,0.0
